2,99,"tf.Tensor(0.0018, shape=(), dtype=float32)",66.63779902458191
3,99,"tf.Tensor(0.4131, shape=(), dtype=float32)",88.30155372619629
4,99,"tf.Tensor(0.4765, shape=(), dtype=float32)",109.51671028137207
5,99,"tf.Tensor(0.3232, shape=(), dtype=float32)",131.33437585830688
6,99,"tf.Tensor(0.4916, shape=(), dtype=float32)",153.36286807060242
7,99,"tf.Tensor(0.4819, shape=(), dtype=float32)",175.22618198394775
8,99,"tf.Tensor(0.5742, shape=(), dtype=float32)",197.17366576194763
9,99,"tf.Tensor(0.6915, shape=(), dtype=float32)",218.939790725708
10,99,"tf.Tensor(0.7314, shape=(), dtype=float32)",240.48632979393005
11,99,"tf.Tensor(0.7548, shape=(), dtype=float32)",261.946635723114
12,99,"tf.Tensor(0.639, shape=(), dtype=float32)",283.088196516037
13,99,"tf.Tensor(0.7001, shape=(), dtype=float32)",304.492240190506
14,99,"tf.Tensor(0.7073, shape=(), dtype=float32)",325.8537163734436
15,99,"tf.Tensor(0.7145, shape=(), dtype=float32)",347.4739818572998
16,99,"tf.Tensor(0.72, shape=(), dtype=float32)",369.24404764175415
17,99,"tf.Tensor(0.6303, shape=(), dtype=float32)",390.4938714504242
18,99,"tf.Tensor(0.674, shape=(), dtype=float32)",412.0901072025299
19,99,"tf.Tensor(0.6156, shape=(), dtype=float32)",433.1558973789215
20,99,"tf.Tensor(0.6014, shape=(), dtype=float32)",454.80192017555237
21,99,"tf.Tensor(0.6256, shape=(), dtype=float32)",475.92924761772156
22,99,"tf.Tensor(0.651, shape=(), dtype=float32)",496.8542778491974
23,99,"tf.Tensor(0.6603, shape=(), dtype=float32)",518.2176237106323
24,99,"tf.Tensor(0.6658, shape=(), dtype=float32)",539.3979561328888
25,99,"tf.Tensor(0.6538, shape=(), dtype=float32)",560.3631386756897
